asset_id,timestamp,latitude,longitude,speed,anomaly
Asset_1,2025-08-25 22:01:28.228033,39.37554042042518,-121.04994259355699,32.785608887546786,0
Asset_1,2025-08-25 22:02:28.228033,39.37502191502873,-121.04924006751975,52.83337383942953,0
Asset_1,2025-08-25 22:03:28.228033,39.37027339808839,-121.0480966812412,57.71747034471569,0
Asset_1,2025-08-25 22:04:28.228033,39.37305087439683,-121.0482061566743,34.85719200171474,0
Asset_1,2025-08-25 22:05:28.228033,39.37637282301506,-121.0503368204634,42.2874250424252,0
Asset_1,2025-08-25 22:06:28.228033,39.3781172345762,-121.05153278655298,40.912535632872505,0
Asset_1,2025-08-25 22:07:28.228033,39.37849251818078,-121.05095309753096,44.018023769653524,0
Asset_1,2025-08-25 22:08:28.228033,39.928355311671076,-120.34004365326426,85.83145297347323,1
Asset_1,2025-08-25 22:09:28.228033,39.92274037616365,-120.3386363676701,10.62647451175916,0
Asset_1,2025-08-25 22:10:28.228033,39.92140275687246,-120.33852943654652,27.55982401530932,0
Asset_1,2025-08-25 22:11:28.228033,39.923667332110725,-120.33796663408856,46.70927386298939,0
Asset_1,2025-08-25 22:12:28.228033,40.572922700758525,-119.66593930832563,71.47252120110325,1
Asset_1,2025-08-25 22:13:28.228033,40.573021380247035,-119.66620814894343,39.85769172849295,0
Asset_1,2025-08-25 22:14:28.228033,40.572663826603275,-119.66805244115231,47.65274494179854,0
Asset_1,2025-08-25 22:15:28.228033,40.572684341435654,-119.6651026894001,48.58623666526257,0
Asset_1,2025-08-25 22:16:28.228033,40.573706037489835,-119.66529210128408,25.095946776587745,0
Asset_1,2025-08-25 22:17:28.228033,40.571476514917606,-119.66535914824941,50.72518336207686,0
Asset_1,2025-08-25 22:18:28.228033,41.54289967202483,-118.81278915901586,141.7218793524676,1
Asset_1,2025-08-25 22:19:28.228033,41.544478950024185,-118.81134599356172,24.060193833113548,0
Asset_1,2025-08-25 22:20:28.228033,41.54567076389654,-118.81209714866498,40.35267575040861,0
Asset_1,2025-08-25 22:21:28.228033,41.54487098922945,-118.81239039120807,39.16432533292367,0
Asset_1,2025-08-25 22:22:28.228033,41.5463143979457,-118.81152504375677,29.980611207755132,0
Asset_1,2025-08-25 22:23:28.228033,41.54541427918852,-118.8114913077342,56.397028214302466,0
Asset_1,2025-08-25 22:24:28.228033,41.544937777315695,-118.81511178022944,42.20333624369897,0
Asset_1,2025-08-25 22:25:28.228033,42.394626285013,-118.17127272026475,128.07799085022242,1
Asset_1,2025-08-25 22:26:28.228033,42.396883688107586,-118.16963522093481,23.50211530542958,0
Asset_1,2025-08-25 22:27:28.228033,42.39844215586006,-118.16718925050769,55.25928525568054,0
Asset_1,2025-08-25 22:28:28.228033,42.40221083669246,-118.16321552279862,35.982966085214635,0
Asset_1,2025-08-25 22:29:28.228033,43.047202651340534,-117.5147357595742,72.11120308366046,1
Asset_1,2025-08-25 22:30:28.228033,43.05005753045659,-117.51350528268723,42.37122365719023,0
Asset_1,2025-08-25 22:31:28.228033,43.05197196701045,-117.51532912579339,37.98939103504922,0
Asset_1,2025-08-25 22:32:28.228033,43.0567388939982,-117.51588400139762,26.433686642853644,0
Asset_1,2025-08-25 22:33:28.228033,43.05657751118071,-117.51475355585654,44.55649399993474,0
Asset_1,2025-08-25 22:34:28.228033,43.05702164636585,-117.50877821456594,41.448637465389766,0
Asset_1,2025-08-25 22:35:28.228033,43.06034071392778,-117.50727189322129,41.85135492128336,0
Asset_1,2025-08-25 22:36:28.228033,43.05943390264947,-117.50724202170342,39.25273906178822,0
Asset_1,2025-08-25 22:37:28.228033,43.06122092072851,-117.50826243205333,40.11517131000094,0
Asset_1,2025-08-25 22:38:28.228033,43.06139652787203,-117.5064437783826,46.214016874471774,0
Asset_1,2025-08-25 22:39:28.228033,43.06607680180406,-117.5032868662091,12.485454750232861,0
Asset_1,2025-08-25 22:40:28.228033,43.067599008768745,-117.50167655855812,41.325818690327864,0
Asset_1,2025-08-25 22:41:28.228033,43.06957469586505,-117.49948403764292,46.49742492986563,0
Asset_1,2025-08-25 22:42:28.228033,43.074424236414835,-117.49497041008185,39.24732026980626,0
Asset_1,2025-08-25 22:43:28.228033,43.575885619555415,-116.63030763684398,116.17361434395221,1
Asset_1,2025-08-25 22:44:28.228033,43.57535443943881,-116.62937059291451,32.283106568168016,0
Asset_1,2025-08-25 22:45:28.228033,43.57223313202635,-116.63137764520756,24.078127985446628,0
Asset_1,2025-08-25 22:46:28.228033,43.57294227010704,-116.62879978743206,34.14781242676221,0
Asset_1,2025-08-25 22:47:28.228033,43.573040231143224,-116.62935429053682,56.71954796589138,0
Asset_1,2025-08-25 22:48:28.228033,43.57432717339736,-116.62817261881355,56.36661547761468,0
Asset_1,2025-08-25 22:49:28.228033,43.57678117338254,-116.63086379657851,61.34908197200153,0
Asset_1,2025-08-25 22:50:28.228033,43.57605291767703,-116.62879193266076,39.47428579995021,0
Asset_1,2025-08-25 22:51:28.228033,43.578673858035955,-116.62969191375743,57.46610475914284,0
Asset_1,2025-08-25 22:52:28.228033,43.57919635291867,-116.62314634305405,43.6340555760586,0
Asset_1,2025-08-25 22:53:28.228033,43.578049243252345,-116.62455300473366,26.67767687302675,0
Asset_1,2025-08-25 22:54:28.228033,43.580578977141585,-116.62333982753566,54.2379540358088,0
Asset_1,2025-08-25 22:55:28.228033,43.57824808188502,-116.62465147420005,51.75113712058426,0
Asset_1,2025-08-25 22:56:28.228033,44.322693101564674,-115.93991197038972,81.4032761877812,1
Asset_1,2025-08-25 22:57:28.228033,44.32318604175958,-115.93877280065928,31.279576644584836,0
Asset_1,2025-08-25 22:58:28.228033,44.326374744254984,-115.93751770028409,28.234325866243466,0
Asset_1,2025-08-25 22:59:28.228033,44.32820668212671,-115.93537927047224,26.9939078819085,0
Asset_1,2025-08-25 23:00:28.228033,44.330838602347946,-115.93178707693501,12.910477622687864,0
Asset_1,2025-08-25 23:01:28.228033,44.33237794691559,-115.92920750144022,27.003497716617517,0
Asset_1,2025-08-25 23:02:28.228033,44.331595110956435,-115.92817081876021,39.170884577151256,0
Asset_1,2025-08-25 23:03:28.228033,44.334375741146765,-115.93052190014468,40.957629787350754,0
Asset_1,2025-08-25 23:04:28.228033,44.335223686853396,-115.92958733104184,35.81111465612783,0
Asset_1,2025-08-25 23:05:28.228033,44.33565818071464,-115.92924777069004,37.03080610017635,0
Asset_1,2025-08-25 23:06:28.228033,44.33463634622656,-115.92657601072071,43.22172800216784,0
Asset_1,2025-08-25 23:07:28.228033,44.33852664060606,-115.92298220633236,50.41780851972296,0
Asset_1,2025-08-25 23:08:28.228033,44.34142593633708,-115.92222672240564,44.30178459191809,0
Asset_1,2025-08-25 23:09:28.228033,44.33930197396272,-115.92165481186396,45.02931910695463,0
Asset_1,2025-08-25 23:10:28.228033,44.34051417535917,-115.91691301835847,37.04072659344474,0
Asset_1,2025-08-25 23:11:28.228033,44.342589797617705,-115.91516817555087,38.60064471878385,0
Asset_1,2025-08-25 23:12:28.228033,44.34355499558857,-115.91701980885817,34.46453923740522,0
Asset_1,2025-08-25 23:13:28.228033,44.34116810102897,-115.91630094913326,39.415912819891,0
Asset_1,2025-08-25 23:14:28.228033,44.34357567505682,-115.91497651247832,30.246239277326413,0
Asset_1,2025-08-25 23:15:28.228033,44.34892269388203,-115.91368509791225,28.340591157860544,0
Asset_1,2025-08-25 23:16:28.228033,44.350193649868146,-115.90898124805555,47.62902871984777,0
Asset_1,2025-08-25 23:17:28.228033,44.35279579245809,-115.90782734717317,40.50657862517751,0
Asset_1,2025-08-25 23:18:28.228033,44.35574234453307,-115.90465963414738,26.091792443392762,0
Asset_1,2025-08-25 23:19:28.228033,44.357992145670366,-115.90575178332429,54.102327475312606,0
Asset_1,2025-08-25 23:20:28.228033,44.35847615220771,-115.90578548557754,47.34837199783129,0
Asset_1,2025-08-25 23:21:28.228033,44.36451259736719,-115.91015868051953,31.87025847487268,0
Asset_1,2025-08-25 23:22:28.228033,45.202318156842985,-115.1225864388529,175.39339964120745,1
Asset_1,2025-08-25 23:23:28.228033,45.201184456905686,-115.11883516526181,46.56163225432604,0
Asset_1,2025-08-25 23:24:28.228033,45.19867549079787,-115.11697477459487,46.97445875393257,0
Asset_1,2025-08-25 23:25:28.228033,45.201101624525876,-115.11513320655285,48.64893077811968,0
Asset_1,2025-08-25 23:26:28.228033,45.202244017413754,-115.11523574650384,40.52404222408234,0
Asset_1,2025-08-25 23:27:28.228033,45.716990915995204,-114.4828712181272,151.7192194482763,1
Asset_1,2025-08-25 23:28:28.228033,45.72092491150582,-114.48084947834342,43.61543683614327,0
Asset_1,2025-08-25 23:29:28.228033,45.72356798344058,-114.47888291221913,42.29945764283569,0
Asset_1,2025-08-25 23:30:28.228033,45.72434144875058,-114.47732258295422,55.384212704821074,0
Asset_1,2025-08-25 23:31:28.228033,45.72481629901227,-114.47770253217467,41.35553192497188,0
Asset_1,2025-08-25 23:32:28.228033,45.72234229117365,-114.47913399873528,31.185597435534394,0
Asset_1,2025-08-25 23:33:28.228033,45.723468290320085,-114.48053255765876,21.85108463130495,0
Asset_1,2025-08-25 23:34:28.228033,45.72724082073911,-114.48233686601692,46.46397325001985,0
Asset_1,2025-08-25 23:35:28.228033,45.72657630520368,-114.48251001618775,38.92994669734714,0
Asset_1,2025-08-25 23:36:28.228033,46.631910169319006,-113.59561269064253,167.76038910713817,1
Asset_1,2025-08-25 23:37:28.228033,46.63049847275925,-113.59587963306917,41.964718765244186,0
Asset_1,2025-08-25 23:38:28.228033,46.63425496718018,-113.59518950486304,39.779785555410875,0
Asset_1,2025-08-25 23:39:28.228033,46.63496977595395,-113.59451340634367,39.975601845376474,0
Asset_1,2025-08-25 23:40:28.228033,46.634393565721474,-113.59384170383106,41.127599784400275,0
Asset_1,2025-08-25 23:41:28.228033,46.63783355929655,-113.5929509510899,30.701305793568515,0
Asset_1,2025-08-25 23:42:28.228033,46.6389957612618,-113.59393232788285,43.49371068884377,0
Asset_1,2025-08-25 23:43:28.228033,46.64158759780507,-113.59596312682385,26.89660808934915,0
Asset_1,2025-08-25 23:44:28.228033,46.64356908290416,-113.59849998965342,30.880515113435283,0
Asset_1,2025-08-25 23:45:28.228033,46.642596162395485,-113.59973671180504,14.60838856491197,0
Asset_1,2025-08-25 23:46:28.228033,46.64502836915984,-113.59682518573534,53.09075353254249,0
Asset_1,2025-08-25 23:47:28.228033,46.64042592002303,-113.59513259229628,47.4214380455184,0
Asset_1,2025-08-25 23:48:28.228033,46.6405909334262,-113.59437316518733,43.58843041222788,0
Asset_1,2025-08-25 23:49:28.228033,46.640819601440256,-113.59270831390992,44.8497966705516,0
Asset_1,2025-08-25 23:50:28.228033,46.64044452781826,-113.59320664334648,52.13984045725035,0
Asset_1,2025-08-25 23:51:28.228033,46.63652802434768,-113.592124587598,50.374035611053685,0
Asset_1,2025-08-25 23:52:28.228033,47.602338964244744,-112.95944155446736,90.72952808821947,1
Asset_1,2025-08-25 23:53:28.228033,47.60079798525044,-112.958105780567,37.16292924459232,0
Asset_1,2025-08-25 23:54:28.228033,47.601419650380855,-112.9579484982463,61.73723771894213,0
Asset_1,2025-08-25 23:55:28.228033,47.6018204170247,-112.9583126567578,38.161471456985005,0
Asset_1,2025-08-25 23:56:28.228033,47.600156175525946,-112.95405102616142,49.11203076431757,0
Asset_1,2025-08-25 23:57:28.228033,47.60174494845272,-112.95599951291493,38.51892334930155,0
Asset_1,2025-08-25 23:58:28.228033,47.60130858080832,-112.95421595649283,50.046819778526164,0
Asset_1,2025-08-25 23:59:28.228033,47.599527888457985,-112.95170556519531,33.43614180783548,0
Asset_1,2025-08-26 00:00:28.228033,47.60261898325705,-112.95010312883969,28.200069054598004,0
Asset_1,2025-08-26 00:01:28.228033,47.60139749092853,-112.94731620987724,57.59902936554897,0
Asset_1,2025-08-26 00:02:28.228033,47.60420776878084,-112.94747198613523,45.769269085440065,0
Asset_1,2025-08-26 00:03:28.228033,47.60465672242073,-112.94988208247945,34.831993632939586,0
Asset_1,2025-08-26 00:04:28.228033,47.606687229065095,-112.95098633108833,43.72524061157641,0
Asset_1,2025-08-26 00:05:28.228033,47.61005156966021,-112.94646211313773,25.833757841300685,0
Asset_1,2025-08-26 00:06:28.228033,47.611551084529054,-112.95021464972727,19.022297294763447,0
Asset_1,2025-08-26 00:07:28.228033,47.611787039995036,-112.94802196454374,30.17706049359554,0
Asset_1,2025-08-26 00:08:28.228033,47.611054013689085,-112.94386552969128,38.761789866189645,0
Asset_1,2025-08-26 00:09:28.228033,47.61025894684347,-112.94101937505663,35.04853224705757,0
Asset_1,2025-08-26 00:10:28.228033,47.60950736286385,-112.94241863865572,23.288650542811517,0
Asset_1,2025-08-26 00:11:28.228033,47.610804981393294,-112.9415664126841,36.623371152318654,0
Asset_1,2025-08-26 00:12:28.228033,48.29843009461911,-112.22960603126188,127.16206545101358,1
Asset_1,2025-08-26 00:13:28.228033,48.29901206165105,-112.2263118307034,29.078076509251414,0
Asset_1,2025-08-26 00:14:28.228033,48.30296633934194,-112.22573222048646,50.180956582497224,0
Asset_1,2025-08-26 00:15:28.228033,48.30573519616408,-112.22681019941294,43.69291649474937,0
Asset_1,2025-08-26 00:16:28.228033,48.306735484319844,-112.22711570714918,40.82103168238342,0
Asset_1,2025-08-26 00:17:28.228033,48.31028562739008,-112.22810743458234,46.42577411346352,0
Asset_1,2025-08-26 00:18:28.228033,48.31013555061023,-112.2269993743637,42.220568485619175,0
Asset_1,2025-08-26 00:19:28.228033,48.310193292442,-112.2269277553475,43.41057288592719,0
Asset_1,2025-08-26 00:20:28.228033,48.31078691452892,-112.22462514536358,46.461477947293176,0
Asset_1,2025-08-26 00:21:28.228033,48.8677376537288,-111.40260430760739,115.74200572764326,1
Asset_1,2025-08-26 00:22:28.228033,48.87130903571506,-111.40070390417893,49.48046943518499,0
Asset_1,2025-08-26 00:23:28.228033,49.3968839730864,-110.47044677186447,129.88167562355517,1
Asset_1,2025-08-26 00:24:28.228033,49.39731784644131,-110.46999560645922,35.67689990826389,0
Asset_1,2025-08-26 00:25:28.228033,49.401572344416024,-110.47002790054019,56.76945322856538,0
Asset_1,2025-08-26 00:26:28.228033,49.3993895411794,-110.4710662001401,37.0060559779375,0
Asset_1,2025-08-26 00:27:28.228033,50.03072483938908,-109.74070562509095,109.51972027491271,1
Asset_1,2025-08-26 00:28:28.228033,50.035541940603174,-109.74133399977173,42.17675850710851,0
Asset_1,2025-08-26 00:29:28.228033,50.03847492919877,-109.74122245463022,31.461915335242004,0
Asset_1,2025-08-26 00:30:28.228033,50.037033319937336,-109.7380704565209,19.585575958154756,0
Asset_1,2025-08-26 00:31:28.228033,50.85814784914158,-108.81275025834668,83.14418007742401,1
Asset_1,2025-08-26 00:32:28.228033,51.701192861394055,-108.30740649454444,155.77283182983908,1
Asset_1,2025-08-26 00:33:28.228033,51.69964211138635,-108.3061985736538,41.09927740989508,0
Asset_1,2025-08-26 00:34:28.228033,51.696161695376816,-108.30266441012178,35.2073866409515,0
Asset_1,2025-08-26 00:35:28.228033,51.69698320775602,-108.30222519330353,37.09705736101983,0
Asset_1,2025-08-26 00:36:28.228033,51.69878847531868,-108.30111151905164,30.61139024186304,0
Asset_1,2025-08-26 00:37:28.228033,51.69954984127614,-108.29859339316279,31.624687194751978,0
Asset_1,2025-08-26 00:38:28.228033,51.698409577608146,-108.29820056556031,51.361417806310456,0
Asset_1,2025-08-26 00:39:28.228033,51.705010262125086,-108.29701185736917,55.50950529019889,0
Asset_1,2025-08-26 00:40:28.228033,51.704947538345394,-108.30001616055914,40.22655806925924,0
Asset_1,2025-08-26 00:41:28.228033,51.70595966324247,-108.29959473803788,31.31409217425969,0
Asset_1,2025-08-26 00:42:28.228033,51.708395020259125,-108.30284924078211,37.22556089915708,0
Asset_1,2025-08-26 00:43:28.228033,51.711392432679226,-108.30313024849806,38.17871171761307,0
Asset_1,2025-08-26 00:44:28.228033,51.712840715529836,-108.30214471964914,45.71655860751369,0
Asset_1,2025-08-26 00:45:28.228033,51.71279086292924,-108.30051544800936,44.487071653555404,0
Asset_1,2025-08-26 00:46:28.228033,52.67807392219826,-107.4494155776773,164.42487818472782,1
Asset_1,2025-08-26 00:47:28.228033,52.67645941743995,-107.44870388008303,52.87468356498283,0
Asset_1,2025-08-26 00:48:28.228033,52.67546790672807,-107.44635989108356,24.798453692992666,0
Asset_1,2025-08-26 00:49:28.228033,52.67842788908555,-107.44479672583142,41.228854683471035,0
Asset_1,2025-08-26 00:50:28.228033,52.6796602862485,-107.4429788185596,44.23671604935753,0
Asset_1,2025-08-26 00:51:28.228033,52.68129662192012,-107.44026950351225,30.499430736779498,0
Asset_1,2025-08-26 00:52:28.228033,52.687015668857406,-107.43992601383505,42.51925468751687,0
Asset_1,2025-08-26 00:53:28.228033,52.690747956754635,-107.44202240770483,44.97548248947841,0
Asset_1,2025-08-26 00:54:28.228033,52.690496395683795,-107.43976142229003,48.655746416450405,0
Asset_1,2025-08-26 00:55:28.228033,52.69282084073992,-107.43717762616778,40.50270177039482,0
Asset_1,2025-08-26 00:56:28.228033,53.69178472290877,-106.87994930098117,139.85874092607904,1
Asset_1,2025-08-26 00:57:28.228033,54.59657074613512,-106.30205190206213,100.89787870011725,1
Asset_1,2025-08-26 00:58:28.228033,54.597526431692586,-106.30060864788582,34.50770987029368,0
Asset_1,2025-08-26 00:59:28.228033,54.596654730035226,-106.30111539449635,48.21659605110696,0
Asset_1,2025-08-26 01:00:28.228033,54.59778239062277,-106.29858192515235,30.832422206741544,0
Asset_1,2025-08-26 01:01:28.228033,54.59976442238937,-106.29438763730579,37.22475951602941,0
Asset_1,2025-08-26 01:02:28.228033,55.251047548034904,-105.75943579885914,89.51519122198066,1
Asset_1,2025-08-26 01:03:28.228033,55.25476618511067,-105.75900550636537,40.85630792223486,0
Asset_1,2025-08-26 01:04:28.228033,55.2548717972923,-105.7603384671768,45.685852566271656,0
Asset_1,2025-08-26 01:05:28.228033,55.25643111435031,-105.75384029348753,42.726602198049015,0
Asset_1,2025-08-26 01:06:28.228033,55.25675092216728,-105.7513771142089,36.33032095294302,0
Asset_1,2025-08-26 01:07:28.228033,55.255763939017264,-105.75448902719685,52.288299333506195,0
Asset_1,2025-08-26 01:08:28.228033,55.25564257253737,-105.75535701169068,31.0576671765295,0
Asset_1,2025-08-26 01:09:28.228033,55.258357506248345,-105.75352946442221,33.932758048510635,0
Asset_1,2025-08-26 01:10:28.228033,55.25973181029189,-105.75156345114354,31.994982883334437,0
Asset_1,2025-08-26 01:11:28.228033,55.260596147444765,-105.75083086483991,45.52623671617748,0
Asset_1,2025-08-26 01:12:28.228033,55.263871546335416,-105.7483366683294,15.408069161129472,0
Asset_1,2025-08-26 01:13:28.228033,55.26535449026722,-105.74734204343585,33.421440595181664,0
Asset_1,2025-08-26 01:14:28.228033,55.26810681526413,-105.74682150620349,50.98514878263934,0
Asset_1,2025-08-26 01:15:28.228033,55.27109956486812,-105.74645324950997,36.98782683781581,0
Asset_1,2025-08-26 01:16:28.228033,55.27389571575336,-105.74687761719069,33.16302572400306,0
Asset_1,2025-08-26 01:17:28.228033,55.27489210229847,-105.74347766134936,46.21696073766804,0
Asset_1,2025-08-26 01:18:28.228033,56.06695097278421,-105.16213771308499,137.72860406651694,1
Asset_1,2025-08-26 01:19:28.228033,56.067358131414764,-105.16321283680891,35.09578011377277,0
Asset_1,2025-08-26 01:20:28.228033,56.07228074864066,-105.16212448575108,43.23739221116157,0
Asset_1,2025-08-26 01:21:28.228033,56.06974745523397,-105.15860242094685,24.40366330697571,0
Asset_1,2025-08-26 01:22:28.228033,56.07078571591047,-105.16136552203325,32.42335212088724,0
Asset_1,2025-08-26 01:23:28.228033,56.06695698377904,-105.15915705406302,48.99717399033171,0
Asset_1,2025-08-26 01:24:28.228033,56.07259995048472,-105.15885648026081,51.372391131802594,0
Asset_1,2025-08-26 01:25:28.228033,56.0720969916195,-105.15929298525911,52.76519223793859,0
Asset_1,2025-08-26 01:26:28.228033,56.073038432405575,-105.1600532086122,31.108310611310753,0
Asset_1,2025-08-26 01:27:28.228033,56.074604146245,-105.15969490398848,33.254490229499616,0
Asset_1,2025-08-26 01:28:28.228033,56.07710746157902,-105.15502904358554,35.53212689109945,0
Asset_1,2025-08-26 01:29:28.228033,56.076767538702384,-105.15463365133077,44.22900619835511,0
Asset_1,2025-08-26 01:30:28.228033,56.07486499144008,-105.15306290604818,34.80052998486926,0
Asset_1,2025-08-26 01:31:28.228033,56.07524708238265,-105.15202382094769,34.90526397483894,0
Asset_1,2025-08-26 01:32:28.228033,56.07503861194472,-105.15332303099747,42.519263180901724,0
Asset_1,2025-08-26 01:33:28.228033,56.0767824001055,-105.14627509933426,41.82886942398384,0
Asset_1,2025-08-26 01:34:28.228033,56.079906627375856,-105.1444071451514,50.466886884569945,0
Asset_1,2025-08-26 01:35:28.228033,56.08005432603201,-105.14654180721854,31.981002727198245,0
Asset_1,2025-08-26 01:36:28.228033,56.082227386698236,-105.14333640789971,40.778635683599376,0
Asset_1,2025-08-26 01:37:28.228033,56.079203247342825,-105.14017066543772,46.132490281692235,0
Asset_1,2025-08-26 01:38:28.228033,56.08383756241175,-105.13961756944357,27.725681924377838,0
Asset_1,2025-08-26 01:39:28.228033,56.08744717127701,-105.13987449536947,36.9535572072262,0
Asset_1,2025-08-26 01:40:28.228033,56.088196019328834,-105.13628923864174,56.78164850242544,0
Asset_1,2025-08-26 01:41:28.228033,56.092105332544165,-105.13385124223672,31.96886978769585,0
Asset_1,2025-08-26 01:42:28.228033,56.08842876055126,-105.13126610938171,31.7744490183691,0
Asset_1,2025-08-26 01:43:28.228033,56.08764106018153,-105.12703748768348,41.521692456099444,0
Asset_1,2025-08-26 01:44:28.228033,56.09077512407665,-105.1227485296659,46.125658697452955,0
Asset_1,2025-08-26 01:45:28.228033,56.09118771175781,-105.12176559098569,57.417051734496745,0
Asset_1,2025-08-26 01:46:28.228033,56.095918197376974,-105.12239427499544,48.42883493201273,0
Asset_1,2025-08-26 01:47:28.228033,56.09998496140248,-105.12379151754133,49.09306439497749,0
Asset_1,2025-08-26 01:48:28.228033,56.10312334248161,-105.12218166484342,34.36456919946293,0
Asset_1,2025-08-26 01:49:28.228033,56.103353270341515,-105.12012286912623,47.010075431891984,0
Asset_1,2025-08-26 01:50:28.228033,56.10285506237998,-105.11792372083589,40.956531799999695,0
Asset_1,2025-08-26 01:51:28.228033,56.10346733819195,-105.11318019611053,47.08283931183229,0
Asset_1,2025-08-26 01:52:28.228033,56.10429211573282,-105.1115902160419,33.595138895376394,0
Asset_1,2025-08-26 01:53:28.228033,56.10708732606439,-105.10976812855098,44.7518544866197,0
Asset_1,2025-08-26 01:54:28.228033,56.11054561291445,-105.11004503682177,30.792112524689024,0
Asset_1,2025-08-26 01:55:28.228033,56.11115670408369,-105.1097174422594,49.6551533202949,0
Asset_1,2025-08-26 01:56:28.228033,56.10736659810442,-105.10897177500577,54.518258764166234,0
Asset_1,2025-08-26 01:57:28.228033,56.10828687538263,-105.10898913733989,46.61390510460352,0
Asset_1,2025-08-26 01:58:28.228033,56.1122868654139,-105.108725705576,25.798180048132,0
Asset_1,2025-08-26 01:59:28.228033,56.11435106713577,-105.11116894918436,29.400006654675522,0
Asset_1,2025-08-26 02:00:28.228033,56.11739371124905,-105.10968148077012,23.908459346897672,0
Asset_1,2025-08-26 02:01:28.228033,56.116245674536955,-105.1104637538629,48.190029233013945,0
Asset_1,2025-08-26 02:02:28.228033,57.046363811736555,-104.19906647632826,143.37778167553714,1
Asset_1,2025-08-26 02:03:28.228033,57.046774949017575,-104.19633464201462,51.97953934729108,0
Asset_1,2025-08-26 02:04:28.228033,57.04884603036614,-104.19311526944765,44.840969793513956,0
Asset_1,2025-08-26 02:05:28.228033,57.05238773999916,-104.19451692960665,39.26435081840575,0
Asset_1,2025-08-26 02:06:28.228033,57.055929244787045,-104.19075924584062,25.734951393185348,0
Asset_1,2025-08-26 02:07:28.228033,57.0550617724785,-104.18940569139784,35.01553415366369,0
Asset_1,2025-08-26 02:08:28.228033,57.05651910706855,-104.1913334306858,32.45040144942779,0
Asset_1,2025-08-26 02:09:28.228033,57.05565167627953,-104.19221849174318,29.657881113548573,0
Asset_1,2025-08-26 02:10:28.228033,57.06382246367905,-104.19106183366459,29.96459978493887,0
Asset_1,2025-08-26 02:11:28.228033,57.06664886400874,-104.19296558588584,27.409169005270854,0
Asset_1,2025-08-26 02:12:28.228033,57.06934135817152,-104.18936043011256,48.47368208794993,0
Asset_1,2025-08-26 02:13:28.228033,57.07205330777272,-104.18686486315862,33.98314510100789,0
Asset_1,2025-08-26 02:14:28.228033,57.071097518681796,-104.18684027311413,52.302969594789424,0
Asset_1,2025-08-26 02:15:28.228033,57.891698886999116,-103.59196294703695,83.28449990926832,1
Asset_1,2025-08-26 02:16:28.228033,57.893919238871284,-103.58971583201918,24.313071165064827,0
Asset_1,2025-08-26 02:17:28.228033,57.89216525383926,-103.5899712613408,44.65516266044293,0
Asset_1,2025-08-26 02:18:28.228033,57.89093359899104,-103.58885471095198,39.41937267977594,0
Asset_1,2025-08-26 02:19:28.228033,57.88804288070328,-103.58690110794151,39.91674601601269,0
Asset_1,2025-08-26 02:20:28.228033,57.892530278241075,-103.58733761887015,58.452141218784035,0
Asset_1,2025-08-26 02:21:28.228033,57.89470485254611,-103.58754350573432,48.0191849263445,0
Asset_1,2025-08-26 02:22:28.228033,57.89702133918625,-103.59038143731952,34.03897625417552,0
